,City:,Elevation,Estimated median house or condo value in 2016:,Females:,Land area:,Males:,Mar. 2016 cost of living index: ,Median Income,Population,Population density:
171,"Mattoon, IL", 726 feet," $85,675 ",37.9 years, 9.31 ,40.1 years, 77.8 ," $37,260 "," 18,211 (99% urban, 1% rural). "," 1,956 "
172,"Maywood, IL", 627 feet," $142,688 ",37.9 years, 2.71 ,34.0 years, 102.2 ," $46,564 "," 24,133 (100% urban, 0% rural). "," 8,912 "
173,"McHenry, IL", 761 feet," $176,374 ",37.9 years, 11.6 ,39.8 years, 101.9 ," $65,879 "," 26,630 (98% urban, 2% rural). "," 2,292 "
174,"Melrose Park, IL", 630 feet," $179,906 ",37.9 years, 4.24 ,33.0 years, 103.1 ," $48,469 "," 25,511 (100% urban, 0% rural). "," 6,018 "
175,"Mendota, IL", 740 feet," $113,239 ",37.9 years, 3.78 ,39.2 years, 77.3 ," $49,626 "," 7,254 (98% urban, 2% rural). "," 1,919 "
176,Metropolis, 350 feet," $80,447 ",37.9 years, 5.01 ,43.4 years, 79.1 ," $32,919 "," 6,390 (98% urban, 2% rural). "," 1,277 "
177,"Midlothian, IL", 615 feet," $160,177 ",37.9 years, 2.83 ,37.5 years, 101.8 ," $66,677 "," 14,911 (100% urban, 0% rural). "," 5,270 "
178,Minooka, 610 feet," $195,142 ",37.9 years, 4.26 ,32.3 years, 102.7 ," $82,706 "," 11,194 (99% urban, 1% rural). "," 2,626 "
179,Mokena, 706 feet," $308,638 ",37.9 years, 6.00 ,41.4 years, 101.7 ," $103,666 "," 19,447 (100% urban, 0% rural). "," 3,244 "
180,"Moline, IL", 600 feet," $117,510 ",37.9 years, 15.6 ,38.2 years, 85.9 ," $52,278 "," 42,685 (100% urban, 0% rural). "," 2,736 "
181,"Monmouth, IL", 770 feet," $77,993 ",37.9 years, 4.03 ,35.0 years, 76.6 ," $37,944 "," 9,527 (100% urban, 0% rural). "," 2,364 "
182,"Montgomery, IL", 642 feet," $207,683 ",37.9 years, 6.41 ,34.0 years, 101.7 ," $82,872 "," 19,301 (100% urban, 0% rural). "," 3,009 "
183,"Morris, IL", 519 feet," $208,052 ",37.9 years, 6.88 ,40.2 years, 102.0 ," $57,825 "," 14,135 (100% urban, 0% rural). "," 2,055 "
184,Morton Grove, 625 feet," $302,544 ",37.9 years, 5.10 ,46.4 years, 107.0 ," $79,985 "," 23,497 (100% urban, 0% rural). "," 4,612 "
185,"Morton, IL", 720 feet," $192,415 ",37.9 years, 12.2 ,41.3 years, 85.2 ," $73,231 "," 16,499 (99% urban, 1% rural). "," 1,354 "
186,"Mount Carmel, IL", 450 feet," $80,980 ",37.9 years, 4.62 ,43.2 years, 76.6 ," $41,680 "," 7,034 (100% urban, 0% rural). "," 1,523 "
187,Mount Prospect, 665 feet," $316,195 ",37.9 years, 10.2 ,39.9 years, 104.7 ," $73,358 "," 54,951 (100% urban, 0% rural). "," 5,384 "
188,"Mount Vernon, IL",," $78,420 ",37.9 years, 11.5 ,39.8 years, 74.6 ," $35,915 "," 15,177 (97% urban, 3% rural). "," 1,317 "
189,Mundelein, 754 feet," $244,402 ",37.9 years, 8.62 ,37.9 years, 101.2 ," $82,673 "," 31,562 (100% urban, 0% rural). "," 3,660 "
190,Murphysboro, 421 feet," $78,526 ",37.9 years, 4.83 ,38.2 years, 77.3 ," $35,593 "," 7,811 (100% urban, 0% rural). "," 1,616 "
191,"Naperville, IL", 700 feet," $421,400 ",37.9 years, 35.4 ,37.7 years, 104.5 ," $116,482 "," 148,063"," 4,185 "
192,New Lenox, 625 feet," $292,001 ",37.9 years, 10.1 ,38.0 years, 101.6 ," $107,460 "," 25,426 (99% urban, 1% rural). "," 2,519 "
193,"Niles, IL", 625 feet," $274,178 ",37.9 years, 5.88 ,49.2 years, 106.4 ," $57,012 "," 30,000 (100% urban, 0% rural). "," 5,106 "
194,Normal, 800 feet," $165,620 ",37.9 years, 13.6 ,24.1 years, 87.7 ," $53,410 "," 54,594 (100% urban, 0% rural). "," 4,009 "
195,Norridge, 645 feet," $282,709 ",37.9 years, 1.82 ,46.5 years, 106.3 ," $63,258 "," 14,674 (100% urban, 0% rural). "," 8,064 "
196,"North Aurora, IL", 730 feet," $247,257 ",37.9 years, 5.16 ,38.3 years, 101.4 ," $83,820 "," 17,342 (100% urban, 0% rural). "," 3,362 "
197,North Chicago, 670 feet," $114,012 ",37.9 years, 7.83 ,24.4 years, 99.8 ," $43,868 "," 30,395 (100% urban, 0% rural). "," 3,881 "
198,North Riverside, 620 feet," $232,161 ",37.9 years, 1.54 ,41.7 years, 103.6 ," $62,602 "," 6,698 (100% urban, 0% rural). "," 4,338 "
199,"Northbrook, IL", 650 feet," $553,794 ",37.9 years, 12.9 ,50.4 years, 109.6 ," $121,611 "," 33,655 (100% urban, 0% rural). "," 2,605 "
200,"Northlake, IL", 650 feet," $171,054 ",37.9 years, 3.02 ,34.3 years, 102.0 ," $57,836 "," 12,372 (100% urban, 0% rural). "," 4,103 "
201,"O'Fallon, IL", 550 feet," $210,007 ",37.9 years, 10.9 ,37.7 years, 89.3 ," $80,748 "," 29,069 (100% urban, 0% rural). "," 2,664 "
202,Oak Brook, 660 feet," $873,439 ",37.9 years, 8.16 ,55.2 years, 110.6 ," $150,281 "," 8,065 (100% urban, 0% rural). ", 988 
203,Oak Forest, 672 feet," $194,942 ",37.9 years, 5.65 ,40.8 years, 101.5 ," $79,738 "," 28,174 (100% urban, 0% rural). "," 4,987 "
204,Oak Lawn, 615 feet," $199,741 ",37.9 years, 8.60 ,41.3 years, 103.1 ," $61,951 "," 57,034 (100% urban, 0% rural). "," 6,635 "
205,"Oak Park, IL", 620 feet," $382,953 ",37.9 years, 4.70 ,39.5 years, 105.7 ," $87,402 "," 52,008 (100% urban, 0% rural). "," 11,064 "
206,"Olney, IL", 490 feet," $88,235 ",37.9 years, 5.76 ,42.3 years, 76.7 ," $37,838 "," 9,026 (100% urban, 0% rural). "," 1,567 "
207,Orland Hills, 720 feet," $236,320 ",37.9 years, 1.09 ,35.3 years, 102.3 ," $80,527 "," 7,277 (100% urban, 0% rural). "," 6,674 "
208,Orland Park, 700 feet," $291,240 ",37.9 years, 19.1 ,46.2 years, 103.1 ," $90,309 "," 58,666 (100% urban, 0% rural). "," 3,065 "
209,"Oswego, IL", 646 feet," $241,312 ",37.9 years, 6.58 ,37.1 years, 102.5 ," $102,936 "," 33,099 (98% urban, 2% rural). "," 5,029 "
210,"Ottawa, IL", 480 feet," $130,369 ",37.9 years, 7.33 ,41.2 years, 79.6 ," $50,645 "," 18,428 (100% urban, 0% rural). "," 2,514 "
211,"Palatine, IL", 741 feet," $269,100 ",37.9 years, 13.0 ,35.7 years, 104.0 ," $80,521 "," 68,725"," 5,297 "
212,Palos Heights, 625 feet," $293,267 ",37.9 years, 3.78 ,53.3 years, 106.4 ," $84,501 "," 12,597 (100% urban, 0% rural). "," 3,332 "
213,Palos Hills, 600 feet," $201,874 ",37.9 years, 4.17 ,41.5 years, 103.1 ," $60,935 "," 17,627 (100% urban, 0% rural). "," 4,231 "
214,"Paris, IL", 726 feet," $78,313 ",37.9 years, 4.81 ,44.9 years, 76.8 ," $39,605 "," 8,498 (97% urban, 3% rural). "," 1,765 "
215,"Park City, IL", 710 feet," $29,868 ",37.9 years, 1.15 ,27.0 years, 91.1 ," $43,505 "," 7,440 (100% urban, 0% rural). "," 6,471 "
216,Park Forest, 720 feet," $80,302 ",37.9 years, 4.93 ,38.6 years, 100.8 ," $47,184 "," 22,034 (100% urban, 0% rural). "," 4,474 "
217,"Park Ridge, IL", 640 feet," $423,797 ",37.9 years, 7.03 ,44.7 years, 106.2 ," $97,583 "," 37,856 (100% urban, 0% rural). "," 5,386 "
218,"Pekin, IL", 500 feet," $106,668 ",37.9 years, 13.1 ,39.1 years, 83.8 ," $50,642 "," 33,824 (100% urban, 0% rural). "," 2,572 "
219,Peoria Heights, 789 feet," $92,302 ",37.9 years, 2.64 ,36.7 years, 83.8 ," $47,036 "," 6,020 (98% urban, 2% rural). "," 2,276 "
220,"Peoria, IL", 600 feet," $130,500 ",37.9 years, 44.4 ,36.0 years, 84.2 ," $47,369 "," 115,588"," 2,603 "
221,"Peru, IL", 610 feet," $116,027 ",37.9 years, 5.94 ,46.7 years, 78.4 ," $51,483 "," 10,016 (100% urban, 0% rural). "," 1,686 "
222,"Plainfield, IL",," $306,185 ",37.9 years, 11.6 ,35.1 years, 104.0 ," $122,825 "," 42,138 (99% urban, 1% rural). "," 3,629 "
223,"Plano, IL", 650 feet," $133,466 ",37.9 years, 3.51 ,32.7 years, 99.7 ," $55,427 "," 11,175 (98% urban, 2% rural). "," 3,181 "
224,"Pontiac, IL",," $104,346 ",37.9 years, 5.24 ,39.5 years, 77.5 ," $47,699 "," 11,599 (97% urban, 3% rural). "," 2,212 "
225,"Posen, IL", 603 feet," $114,534 ",37.9 years, 1.18 ,30.3 years, 102.1 ," $43,842 "," 6,021 (100% urban, 0% rural). "," 5,105 "
226,"Princeton, IL", 720 feet," $121,844 ",37.9 years, 6.73 ,44.7 years, 78.4 ," $42,805 "," 7,415 (98% urban, 2% rural). "," 1,102 "
227,Prospect Heights, 668 feet," $282,709 ",37.9 years, 4.26 ,38.5 years, 104.4 ," $66,639 "," 16,418 (100% urban, 0% rural). "," 3,855 "
228,"Quincy, IL", 600 feet," $118,392 ",37.9 years, 14.6 ,40.9 years, 78.7 ," $45,194 "," 40,805 (100% urban, 0% rural). "," 2,791 "
229,"Rantoul, IL", 748 feet," $94,724 ",37.9 years, 7.24 ,32.2 years, 85.7 ," $42,236 "," 13,100 (100% urban, 0% rural). "," 1,810 "
230,Richton Park, 710 feet," $147,273 ",37.9 years, 3.37 ,39.5 years, 101.5 ," $56,660 "," 13,751 (99% urban, 1% rural). "," 4,076 "
231,"River Forest, IL", 627 feet," $612,767 ",37.9 years, 2.51 ,41.2 years, 108.2 ," $109,347 "," 11,208 (100% urban, 0% rural). "," 4,468 "
232,River Grove, 630 feet," $201,234 ",37.9 years, 2.39 ,39.6 years, 104.3 ," $51,359 "," 10,271 (100% urban, 0% rural). "," 4,304 "
233,"Riverdale, IL", 600 feet," $88,300 ",37.9 years, 3.64 ,35.4 years, 100.6 ," $33,175 "," 13,604 (100% urban, 0% rural). "," 3,740 "
234,"Riverside, IL", 616 feet," $412,813 ",37.9 years, 1.97 ,42.5 years, 104.3 ," $106,260 "," 8,881 (100% urban, 0% rural). "," 4,502 "
235,"Robinson, IL", 540 feet," $83,007 ",37.9 years, 3.63 ,39.5 years, 76.6 ," $44,439 "," 7,622 (99% urban, 1% rural). "," 2,103 "
236,"Rochelle, IL", 821 feet," $123,124 ",37.9 years, 7.47 ,35.9 years, 79.9 ," $45,522 "," 9,390 (98% urban, 2% rural). "," 1,256 "
237,"Rock Falls, IL", 641 feet," $80,553 ",37.9 years, 3.32 ,40.5 years, 77.6 ," $41,751 "," 9,062 (100% urban, 0% rural). "," 2,732 "
238,"Rock Island, IL", 580 feet," $100,257 ",37.9 years, 15.9 ,35.5 years, 86.0 ," $43,687 "," 38,642 (100% urban, 0% rural). "," 2,427 "
239,"Rockford, IL", 740 feet," $89,200 ",37.9 years, 56.0 ,37.5 years, 84.8 ," $39,537 "," 147,404"," 2,632 "
240,Rockton, 750 feet," $160,945 ",37.9 years, 3.52 ,40.3 years, 84.8 ," $74,698 "," 7,554 (96% urban, 4% rural). "," 2,147 "
241,Rolling Meadows, 715 feet," $235,040 ",37.9 years, 5.45 ,38.1 years, 104.4 ," $69,168 "," 24,279 (100% urban, 0% rural). "," 4,451 "
242,Romeoville, 614 feet," $177,568 ",37.9 years, 14.5 ,33.3 years, 103.2 ," $74,962 "," 39,679 (100% urban, 0% rural). "," 2,734 "
243,"Roscoe, IL", 741 feet," $155,489 ",37.9 years, 9.25 ,36.1 years, 85.9 ," $76,897 "," 10,603 (96% urban, 4% rural). "," 1,146 "
244,"Roselle, IL", 770 feet," $251,111 ",37.9 years, 5.37 ,39.1 years, 103.7 ," $82,324 "," 23,030 (100% urban, 0% rural). "," 4,285 "
245,Round Lake Beach, 740 feet," $134,245 ",37.9 years, 5.00 ,32.4 years, 98.1 ," $66,238 "," 28,012 (100% urban, 0% rural). "," 5,607 "
246,Round Lake Park, 800 feet," $128,464 ",37.9 years, 2.99 ,40.6 years, 101.0 ," $45,991 "," 7,371 (100% urban, 0% rural). "," 2,465 "
247,"Round Lake, IL", 785 feet," $184,024 ",37.9 years, 3.52 ,32.6 years, 98.6 ," $79,737 "," 18,536 (100% urban, 0% rural). "," 5,267 "
248,"Salem, IL",," $78,526 ",37.9 years, 6.10 ,41.0 years, 75.9 ," $41,496 "," 7,334 (98% urban, 2% rural). "," 1,202 "
249,"Sandwich, IL", 670 feet," $166,777 ",37.9 years, 3.01 ,36.1 years, 101.6 ," $61,991 "," 7,410 (98% urban, 2% rural). "," 2,458 "
250,Sauk Village, 650 feet," $73,690 ",37.9 years, 3.80 ,31.2 years, 100.3 ," $44,882 "," 10,545 (100% urban, 0% rural). "," 2,772 "
251,"Savoy, IL", 738 feet," $223,796 ",37.9 years, 1.54 ,33.7 years, 87.4 ," $63,456 "," 7,879 (100% urban, 0% rural). "," 5,105 "
252,Schaumburg, 799 feet," $232,500 ",37.9 years, 19.0 ,38.7 years, 104.3 ," $76,122 "," 73,803"," 3,884 "
253,Schiller Park, 640 feet," $190,037 ",37.9 years, 2.77 ,39.0 years, 103.4 ," $55,918 "," 11,857 (100% urban, 0% rural). "," 4,286 "
254,"Shiloh, IL", 660 feet," $236,217 ",37.9 years, 10.1 ,39.8 years, 89.5 ," $81,570 "," 12,907 (96% urban, 4% rural). "," 1,284 "
255,"Shorewood, IL", 581 feet," $248,169 ",37.9 years, 3.89 ,39.6 years, 103.6 ," $98,391 "," 16,569 (99% urban, 1% rural). "," 4,262 "
256,Silvis, 670 feet," $115,060 ",37.9 years, 3.65 ,36.5 years, 86.1 ," $46,377 "," 7,526 (100% urban, 0% rural). "," 2,064 "
257,Skokie, 607 feet," $310,900 ",37.9 years, 10.0 ,42.1 years, 106.6 ," $68,430 "," 64,292"," 6,403 "
258,South Beloit, 740 feet," $123,664 ",37.9 years, 3.96 ,34.9 years, 84.7 ," $63,142 "," 7,719 (98% urban, 2% rural). "," 1,949 "
259,South Elgin, 743 feet," $215,770 ",37.9 years, 6.29 ,37.5 years, 102.3 ," $89,876 "," 22,226 (100% urban, 0% rural). "," 3,535 "
260,South Holland, 600 feet," $158,044 ",37.9 years, 7.28 ,41.6 years, 103.4 ," $66,487 "," 22,144 (100% urban, 0% rural). "," 3,042 "
261,"Springfield, IL", 600 feet," $131,800 ",37.9 years, 54.0 ,39.4 years, 85.3 ," $48,179 "," 115,511"," 2,139 "
262,"St. Charles, IL", 735 feet," $303,761 ",37.9 years, 14.0 ,43.8 years, 102.6 ," $92,164 "," 33,387 (100% urban, 0% rural). "," 2,386 "
263,Steger, 715 feet," $114,854 ",37.9 years, 3.52 ,40.3 years, 100.9 ," $44,840 "," 9,557 (100% urban, 0% rural). "," 2,712 "
264,"Sterling, IL", 660 feet," $89,516 ",37.9 years, 4.67 ,38.1 years, 77.8 ," $41,074 "," 15,011 (100% urban, 0% rural). "," 3,213 "
265,"Stickney, IL", 604 feet," $178,519 ",37.9 years, 1.93 ,39.0 years, 101.8 ," $64,275 "," 6,818 (100% urban, 0% rural). "," 3,537 "
266,Streamwood, 820 feet," $182,039 ",37.9 years, 7.30 ,38.3 years, 104.2 ," $80,874 "," 40,345 (100% urban, 0% rural). "," 5,529 "
267,Streator, 626 feet," $82,862 ",37.9 years, 5.77 ,39.8 years, 76.5 ," $45,248 "," 13,289 (100% urban, 0% rural). "," 2,304 "
268,"Sugar Grove, IL",," $289,204 ",37.9 years, 6.45 ,41.0 years, 101.1 ," $107,307 "," 9,192 (94% urban, 6% rural). "," 1,425 "
269,"Summit, IL",," $164,123 ",37.9 years, 2.12 ,30.5 years, 102.3 ," $50,041 "," 11,447 (100% urban, 0% rural). "," 5,390 "
270,"Swansea, IL", 547 feet," $182,807 ",37.9 years, 5.07 ,42.7 years, 89.5 ," $70,984 "," 13,651 (100% urban, 0% rural). "," 2,691 "
271,"Sycamore, IL", 877 feet," $176,414 ",37.9 years, 5.48 ,35.8 years, 101.0 ," $70,974 "," 17,753 (99% urban, 1% rural). "," 3,237 "
272,Taylorville, 634 feet," $89,196 ",37.9 years, 8.07 ,44.7 years, 77.9 ," $44,057 "," 10,971 (98% urban, 2% rural). "," 1,360 "
273,Tinley Park, 698 feet," $235,040 ",37.9 years, 15.0 ,40.0 years, 102.4 ," $80,222 "," 57,280 (100% urban, 0% rural). "," 3,831 "
274,"Troy, IL", 550 feet," $180,971 ",37.9 years, 4.18 ,33.7 years, 88.4 ," $73,984 "," 9,996 (98% urban, 2% rural). "," 2,389 "
275,"University Park, IL",," $115,606 ",37.9 years, 9.76 ,31.3 years, 100.8 ," $49,091 "," 7,095 (100% urban, 0% rural). ", 727 
276,"Urbana, IL", 735 feet," $155,206 ",37.9 years, 10.5 ,24.3 years, 88.3 ," $34,052 "," 42,044 (100% urban, 0% rural). "," 4,007 "
277,"Vandalia, IL", 515 feet," $89,729 ",37.9 years, 5.66 ,37.0 years, 77.2 ," $45,780 "," 6,984 (99% urban, 1% rural). "," 1,233 "
278,Vernon Hills, 745 feet," $346,210 ",37.9 years, 7.43 ,39.1 years, 103.3 ," $99,110 "," 25,911 (100% urban, 0% rural). "," 3,488 "
279,"Villa Park, IL", 700 feet," $242,751 ",37.9 years, 4.70 ,37.8 years, 103.5 ," $74,704 "," 22,038 (100% urban, 0% rural). "," 4,687 "
280,"Warrenville, IL", 700 feet," $205,608 ",37.9 years, 5.50 ,37.3 years, 103.5 ," $84,038 "," 13,336 (100% urban, 0% rural). "," 2,426 "
281,"Washington, IL", 710 feet," $177,368 ",37.9 years, 7.48 ,37.7 years, 85.1 ," $71,671 "," 15,816 (98% urban, 2% rural). "," 2,115 "
282,"Waterloo, IL", 717 feet," $189,807 ",37.9 years, 5.57 ,41.4 years, 89.2 ," $72,636 "," 10,178 (98% urban, 2% rural). "," 1,828 "
283,Wauconda, 800 feet," $227,916 ",37.9 years, 3.86 ,37.2 years, 98.7 ," $80,029 "," 13,896 (99% urban, 1% rural). "," 3,596 "
284,Waukegan, 660 feet," $125,100 ",37.9 years, 23.0 ,30.9 years, 97.6 ," $43,546 "," 84,467"," 3,671 "
285,West Chicago, 784 feet," $253,016 ",37.9 years, 13.8 ,33.3 years, 102.5 ," $74,491 "," 27,507 (100% urban, 0% rural). "," 1,988 "
286,West Dundee, 750 feet," $268,608 ",37.9 years, 2.66 ,41.1 years, 103.2 ," $82,039 "," 7,391 (100% urban, 0% rural). "," 2,778 "
287,West Frankfort, 401 feet," $64,870 ",37.9 years, 4.75 ,41.3 years, 76.1 ," $31,111 "," 8,056 (99% urban, 1% rural). "," 1,697 "
288,"Westchester, IL", 645 feet," $231,521 ",37.9 years, 3.20 ,47.1 years, 104.9 ," $76,474 "," 16,807 (100% urban, 0% rural). "," 5,260 "
289,Western Springs, 673 feet," $566,058 ",37.9 years, 2.63 ,43.5 years, 107.1 ," $155,503 "," 13,284 (100% urban, 0% rural). "," 5,058 "
290,"Westmont, IL", 755 feet," $304,233 ",37.9 years, 4.90 ,42.0 years, 104.7 ," $57,998 "," 24,963 (100% urban, 0% rural). "," 5,098 "
291,"Wheaton, IL", 753 feet," $361,905 ",37.9 years, 11.2 ,38.1 years, 104.6 ," $95,032 "," 53,644 (100% urban, 0% rural). "," 4,781 "
292,"Wheeling, IL", 650 feet," $187,691 ",37.9 years, 8.40 ,36.8 years, 103.4 ," $63,704 "," 38,010 (100% urban, 0% rural). "," 4,525 "
293,"Willowbrook, IL", 710 feet," $227,831 ",37.9 years, 2.60 ,45.0 years, 104.5 ," $69,833 "," 8,631 (100% urban, 0% rural). "," 3,319 "
294,Wilmette, 615 feet," $679,205 ",37.9 years, 5.38 ,44.5 years, 108.9 ," $146,312 "," 27,446 (100% urban, 0% rural). "," 5,098 "
295,"Winfield, IL", 720 feet," $309,735 ",37.9 years, 2.70 ,46.8 years, 105.8 ," $100,873 "," 9,569 (100% urban, 0% rural). "," 3,543 "
296,Winnetka, 650 feet," over $1,000,000 ",37.9 years, 3.83 ,41.3 years, 108.8 ," over $200,000 "," 12,490 (100% urban, 0% rural). "," 3,261 "
297,Winthrop Harbor, 650 feet," $203,936 ",37.9 years, 4.31 ,42.4 years, 98.6 ," $83,862 "," 6,730 (100% urban, 0% rural). "," 1,562 "
298,Wonder Lake, 850 feet," $157,153 ",34.7 years, 6.25 ,33.7 years, 107.2 ," $64,647 "," 8,967."," 1,435 "
299,Wood Dale, 696 feet," $225,714 ",37.9 years, 4.67 ,41.1 years, 104.4 ," $66,295 "," 13,945 (100% urban, 0% rural). "," 2,986 "
300,"Wood River, IL", 440 feet," $90,059 ",37.9 years, 6.06 ,38.9 years, 88.5 ," $42,245 "," 10,355 (100% urban, 0% rural). "," 1,710 "
301,"Woodridge, IL",," $263,915 ",37.9 years, 8.32 ,37.8 years, 103.3 ," $80,051 "," 33,378 (100% urban, 0% rural). "," 4,010 "
302,"Woodstock, IL", 942 feet," $171,905 ",37.9 years, 10.7 ,35.2 years, 101.6 ," $56,811 "," 25,178 (99% urban, 1% rural). "," 2,363 "
303,"Worth, IL", 615 feet," $171,374 ",37.9 years, 2.38 ,39.2 years, 102.3 ," $56,773 "," 10,838 (100% urban, 0% rural). "," 4,547 "
304,"Yorkville, IL", 630 feet," $249,888 ",37.9 years, 7.04 ,33.1 years, 100.6 ," $89,753 "," 18,096 (98% urban, 2% rural). "," 2,569 "
305,"Zion, IL", 660 feet," $125,038 ",37.9 years, 8.20 ,33.3 years, 97.5 ," $48,646 "," 24,264 (100% urban, 0% rural). "," 2,960 "
