,City:,Elevation,Estimated median house or condo value in 2016:,Females:,Land area:,Males:,Mar. 2016 cost of living index: ,Median Income,Population,Population density:
189,Emeryville, 15 feet," $477,216 ",36.4 years, 1.22 ,35.7 years, 151.5 ," $83,739 "," 11,227 (100% urban, 0% rural). "," 9,211 "
190,Encinitas, 91 feet," $952,140 ",36.4 years, 19.1 ,42.5 years, 141.7 ," $107,199 "," 62,254 (100% urban, 0% rural). "," 3,257 "
191,Escalon, 117 feet," $328,671 ",36.4 years, 2.04 ,36.9 years, 98.2 ," $70,561 "," 7,388 (100% urban, 0% rural). "," 3,630 "
192,"Escondido, CA", 684 feet," $450,300 ",36.4 years, 36.3 ,33.7 years, 134.5 ," $60,328 "," 151,594"," 4,178 "
193,"Eureka, CA", 44 feet," $258,420 ",36.4 years, 9.45 ,37.2 years, 94.6 ," $39,470 "," 26,925 (100% urban, 0% rural). "," 2,849 "
194,"Exeter, CA", 386 feet," $192,541 ",36.4 years, 2.23 ,32.0 years, 87.0 ," $45,668 "," 10,558 (100% urban, 0% rural). "," 4,734 "
195,"Fair Oaks, CA", 172 feet," $464,723 ",36.4 years, 9.89 ,46.7 years, 101.3 ," $76,629 "," 30,912. "," 3,126 "
196,"Fairfax, CA", 120 feet," $832,164 ",36.4 years, 2.13 ,46.0 years, 162.7 ," $102,942 "," 7,638 (100% urban, 0% rural). "," 3,591 "
197,"Fairfield, CA", 20 feet," $376,000 ",36.4 years, 37.7 ,35.0 years, 132.5 ," $69,235 "," 114,757"," 3,048 "
198,"Fairview, CA",," $592,042 ",36.4 years, 2.77 ,40.5 years, 143.3 ," $102,648 "," 10,003. "," 3,614 "
199,Fallbrook, 685 feet," $497,889 ",36.4 years, 17.5 ,35.9 years, 134.7 ," $56,534 "," 30,534. "," 1,745 "
200,"Farmersville, CA", 360 feet," $136,869 ",36.4 years, 1.88 ,27.7 years, 86.1 ," $36,123 "," 10,786 (100% urban, 0% rural). "," 5,747 "
201,"Fillmore, CA", 469 feet," $373,878 ",36.4 years, 2.78 ,34.3 years, 130.7 ," $56,601 "," 15,420 (100% urban, 0% rural). "," 5,550 "
202,Firebaugh, 151 feet," $142,233 ",36.4 years, 2.83 ,26.4 years, 92.7 ," $38,347 "," 8,300 (96% urban, 4% rural). "," 2,935 "
203,Florence-Graham,," $316,100 ",36.4 years, 3.58 ,28.5 years, 138.0 ," $35,546 "," 63,582"," 17,744 "
204,Florin, 34 feet," $198,754 ",36.4 years, 5.65 ,34.8 years, 99.2 ," $40,780 "," 47,513. "," 8,412 "
205,"Folsom, CA", 218 feet," $482,600 ",36.4 years, 21.7 ,41.8 years, 100.6 ," $102,460 "," 77,278"," 3,555 "
206,"Fontana, CA", 1232 feet," $337,100 ",36.4 years, 36.1 ,32.0 years, 117.9 ," $66,073 "," 209,659"," 5,805 "
207,Foothill Farms, 131 feet," $206,343 ",36.4 years, 2.31 ,33.4 years, 99.2 ," $46,643 "," 33,121. "," 14,309 "
208,Foothill Ranch, 870 feet," $809,076 ",33.3 years, 2.82 ,32.5 years, 143.2 ," $123,880 "," 11,286."," 3,996 "
209,Foresthill-Back Country,," $354,391 ",33.3 years, 561.0 ,41.2 years, 103.1 ," $75,448 "," 7,652.", 14 
210,"Fort Bragg, CA", 100 feet," $308,578 ",36.4 years, 2.73 ,40.5 years, 101.7 ," $37,506 "," 7,302 (100% urban, 0% rural). "," 2,678 "
211,Fort Irwin, 2580 feet," $302,600
",36.4 years,,22.3 years, 115.0 ," $56,337"," 8,845.",
212,"Fortuna, CA", 61 feet," $260,879 ",36.4 years, 4.82 ,39.7 years, 92.6 ," $45,372 "," 11,888 (100% urban, 0% rural). "," 2,469 "
213,Foster City, 3 feet," over $1,000,000 ",36.4 years, 3.76 ,40.8 years, 164.1 ," $143,004 "," 32,754 (100% urban, 0% rural). "," 8,716 "
214,Fountain Valley, 28 feet," $701,895 ",36.4 years, 8.91 ,44.4 years, 130.2 ," $88,768 "," 57,010 (100% urban, 0% rural). "," 6,396 "
215,"Fowler, CA", 305 feet," $233,568 ",36.4 years, 2.03 ,31.3 years, 94.1 ," $50,420 "," 6,042 (100% urban, 0% rural). "," 2,983 "
216,"Franklin, CA", 18 feet," $326,800
",36.4 years,,32.4 years, 97.0 ," $59,780"," 6,149.",
217,"Fremont, CA",," $877,700 ",36.4 years, 76.7 ,36.8 years, 149.5 ," $122,419 "," 233,145"," 3,040 "
218,French Valley,," $329,600
",36.4 years,,32.7 years, 117.0 ," $60,134"," 23,067.",
219,"Fresno, CA", 296 feet," $227,500 ",36.4 years, 104.4 ,30.9 years, 94.5 ," $44,905 "," 522,021"," 5,002 "
220,"Fullerton, CA", 155 feet," $607,700 ",36.4 years, 22.2 ,35.5 years, 129.3 ," $72,656 "," 140,734"," 6,339 "
221,"Galt, CA", 47 feet," $287,892 ",36.4 years, 5.87 ,33.1 years, 99.0 ," $66,196 "," 24,817 (100% urban, 0% rural). "," 4,227 "
222,Garberville, 533 feet," $300,621 ",33.3 years, 851.1 ,38.4 years, 106.6 ," $42,022 "," 12,402.", 15 
223,Garden Acres, 30 feet," $138,994 ",36.4 years, 2.59 ,30.4 years, 95.9 ," $43,462 "," 10,648. "," 4,107 "
224,"Garden Grove, CA", 87 feet," $532,700 ",36.4 years, 18.0 ,36.3 years, 131.1 ," $63,566 "," 174,877"," 9,702 "
225,"Gardena, CA", 53 feet," $430,898 ",36.4 years, 5.82 ,40.6 years, 137.4 ," $53,066 "," 60,395 (100% urban, 0% rural). "," 10,376 "
226,Garnet, 714 feet," $329,600
",36.4 years,,28.6 years, 114.9 ," $60,134"," 7,543.",
227,Gilroy, 200 feet," $650,475 ",36.4 years, 15.9 ,33.7 years, 144.7 ," $92,602 "," 52,533 (99% urban, 1% rural). "," 3,313 "
228,Glen Avon, 750 feet," $292,489 ",36.4 years, 7.38 ,30.8 years, 118.8 ," $52,093 "," 20,199. "," 2,736 "
229,"Glendale, CA",," $717,600 ",36.4 years, 30.6 ,41.6 years, 144.2 ," $64,611 "," 200,826"," 6,553 "
230,"Glendora, CA", 776 feet," $557,334 ",36.4 years, 19.1 ,41.5 years, 134.2 ," $83,032 "," 51,442 (100% urban, 0% rural). "," 2,687 "
231,Gold River, 130 feet," $507,124 ",36.4 years, 2.66 ,52.8 years, 101.3 ," $112,731 "," 7,912. "," 2,969 "
232,Golden Hills, 3918 feet," $246,412 ",36.4 years, 12.3 ,35.9 years, 90.5 ," $61,503 "," 8,656. ", 704 
233,Goleta, 20 feet," $719,555 ",36.4 years, 26.3 ,37.4 years, 116.9 ," $84,240 "," 30,797 (100% urban, 0% rural). "," 1,173 "
234,"Gonzales, CA", 131 feet," $310,271 ",36.4 years, 1.39 ,27.8 years, 103.8 ," $55,537 "," 8,440 (100% urban, 0% rural). "," 6,090 "
235,"Good Hope, CA", 1547 feet," $329,600
",36.4 years,,29.0 years, 114.3 ," $60,134"," 9,192.",
236,Grand Terrace, 1040 feet," $295,153 ",36.4 years, 3.47 ,38.4 years, 117.5 ," $66,389 "," 12,414 (100% urban, 0% rural). "," 3,579 "
237,Granite Bay, 480 feet," $763,371 ",36.4 years, 21.6 ,46.1 years, 102.9 ," $132,927 "," 20,402. ", 945 
238,"Grass Valley, CA", 2411 feet," $272,413 ",36.4 years, 4.11 ,48.2 years, 98.1 ," $36,509 "," 12,878 (100% urban, 0% rural). "," 3,137 "
239,Greenfield-Panama,," $251,481 ",33.3 years, 176.9 ,30.2 years, 95.2 ," $70,164 "," 20,776.", 117 
240,"Greenfield, CA", 280 feet," $281,653 ",36.4 years, 1.70 ,25.8 years, 103.8 ," $48,787 "," 16,929 (100% urban, 0% rural). "," 9,976 "
241,"Gridley, CA", 91 feet," $177,361 ",36.4 years, 1.57 ,33.5 years, 92.9 ," $40,307 "," 6,578 (100% urban, 0% rural). "," 4,189 "
242,Grover Beach, 60 feet," $498,952 ",36.4 years, 2.32 ,37.7 years, 107.5 ," $64,921 "," 13,505 (100% urban, 0% rural). "," 5,826 "
243,"Guadalupe, CA", 85 feet," $233,396 ",36.4 years, 1.38 ,29.0 years, 108.9 ," $43,370 "," 7,271 (100% urban, 0% rural). "," 5,257 "
244,Hacienda Heights, 460 feet," $599,093 ",36.4 years, 11.4 ,42.5 years, 135.8 ," $83,896 "," 54,038. "," 4,749 "
245,Half Moon Bay, 69 feet," $917,849 ",36.4 years, 6.47 ,47.1 years, 159.9 ," $117,076 "," 12,371 (89% urban, 11% rural). "," 1,912 "
246,Hanford, 247 feet," $193,047 ",36.4 years, 13.1 ,32.3 years, 91.1 ," $57,730 "," 55,065 (100% urban, 0% rural). "," 4,206 "
247,Hawaiian Gardens, 29 feet," $333,382 ",36.4 years, 0.96 ,31.6 years, 137.4 ," $38,131 "," 14,557 (100% urban, 0% rural). "," 15,158 "
248,"Hawthorne, CA", 69 feet," $467,700 ",36.4 years, 6.06 ,32.1 years, 139.2 ," $48,354 "," 88,032"," 14,526 "
249,"Hayward, CA",," $515,600 ",36.4 years, 44.3 ,35.1 years, 143.9 ," $75,352 "," 158,969"," 3,586 "
250,Healdsburg, 106 feet," $725,747 ",36.4 years, 3.76 ,45.1 years, 147.1 ," $77,110 "," 11,656 (100% urban, 0% rural). "," 3,096 "
251,Hemet, 1596 feet," $180,500 ",36.4 years, 25.6 ,38.7 years, 116.2 ," $37,314 "," 84,277"," 3,287 "
252,Hercules, 60 feet," $515,139 ",36.4 years, 6.48 ,40.5 years, 138.8 ," $113,194 "," 25,086 (100% urban, 0% rural). "," 3,872 "
253,Hermosa Beach, 15 feet," over $1,000,000 ",36.4 years, 1.43 ,38.8 years, 148.4 ," $128,435 "," 19,891 (100% urban, 0% rural). "," 13,909 "
254,"Hesperia, CA", 3191 feet," $215,700 ",36.4 years, 67.3 ,33.0 years, 115.5 ," $51,255 "," 93,714"," 1,392 "
255,"Highland, CA", 1315 feet," $317,966 ",36.4 years, 13.6 ,32.3 years, 117.7 ," $55,339 "," 54,651 (100% urban, 0% rural). "," 4,011 "
256,"Hillsborough, CA", 500 feet," over $1,000,000 ",36.4 years, 6.23 ,47.2 years, 165.3 ," over $200,000 "," 11,413 (100% urban, 0% rural). "," 1,833 "
257,"Hollister, CA", 290 feet," $426,868 ",36.4 years, 6.57 ,32.7 years, 103.4 ," $76,410 "," 37,086 (100% urban, 0% rural). "," 5,645 "
258,"Holtville, CA", -11 feet," $162,194 ",36.4 years, 1.14 ,29.7 years, 92.7 ," $32,432 "," 6,290 (100% urban, 0% rural). "," 5,515 "
259,Home Gardens, 680 feet," $298,107 ",36.4 years, 1.08 ,31.3 years, 119.2 ," $54,394 "," 11,570. "," 10,754 "
260,Hughson, 123 feet," $325,477 ",36.4 years, 1.12 ,33.4 years, 97.5 ," $57,211 "," 7,227 (100% urban, 0% rural). "," 6,454 "
261,"Huntington Beach, CA", 28 feet," $724,800 ",36.4 years, 26.4 ,43.9 years, 131.0 ," $86,112 "," 200,631"," 7,602 "
262,Huntington Park, 170 feet," $372,828 ",36.4 years, 3.03 ,30.4 years, 138.8 ," $37,711 "," 59,362 (100% urban, 0% rural). "," 19,597 "
263,"Huron, CA", 368 feet," $138,398 ",36.4 years, 1.34 ,25.9 years, 93.7 ," $26,837 "," 6,806 (100% urban, 0% rural). "," 5,077 "
264,Idyllwild, 5400 feet," $323,740 ",33.3 years, 836.8 ,43.3 years, 123.7 ," $49,870 "," 15,608.", 19 
265,Imperial Beach, 20 feet," $442,065 ",36.4 years, 4.27 ,32.2 years, 139.1 ," $51,109 "," 27,149 (100% urban, 0% rural). "," 6,361 "
266,"Imperial, CA", -60 feet," $208,734 ",36.4 years, 3.91 ,29.7 years, 91.2 ," $98,632 "," 16,811 (100% urban, 0% rural). "," 4,297 "
267,"Indio, CA", -9 feet," $267,700 ",36.4 years, 26.7 ,40.5 years, 118.5 ," $40,449 "," 88,484"," 3,315 "
268,"Inglewood, CA", 110 feet," $418,900 ",36.4 years, 9.14 ,38.2 years, 136.7 ," $51,620 "," 110,667"," 12,114 "
269,"Interlaken, CA", 125 feet," $460,678 ",36.4 years, 9.67 ,34.6 years, 151.9 ," $70,217 "," 7,321. ", 757 
270,"Ione, CA", 298 feet," $283,607 ",36.4 years, 4.74 ,44.3 years, 90.5 ," $60,985 "," 6,983 (96% urban, 4% rural). "," 1,472 "
271,"Irvine, CA", 70 feet," $806,000 ",36.4 years, 46.2 ,34.6 years, 132.3 ," $97,496 "," 266,117"," 5,762 "
272,Isla Vista, 35 feet," $473,764 ",36.4 years, 2.12 ,20.7 years, 125.1 ," $23,083 "," 23,096. "," 10,872 "
273,Jamul, 993 feet," $661,995 ",36.4 years, 16.5 ,50.8 years, 133.1 ," $117,410 "," 6,163. ", 375 
274,Joshua Tree, 2728 feet," $139,007 ",36.4 years, 6.12 ,41.1 years, 114.5 ," $36,169 "," 7,414. "," 1,212 "
275,"Jurupa, CA",," $325,205 ",33.3 years, 60.8 ,30.0 years, 128.2 ," $61,407 "," 112,225."," 1,847 "
276,Kentfield, 80 feet," over $1,000,000 ",36.4 years, 3.00 ,47.9 years, 165.2 ," $182,964 "," 6,485. "," 2,164 "
277,Kerman, 216 feet," $222,064 ",36.4 years, 2.16 ,28.5 years, 94.1 ," $44,563 "," 14,394 (100% urban, 0% rural). "," 6,651 "
278,"King City, CA", 330 feet," $265,265 ",36.4 years, 3.66 ,27.5 years, 104.2 ," $40,668 "," 13,580 (100% urban, 0% rural). "," 3,709 "
279,Kingsburg, 297 feet," $267,383 ",36.4 years, 2.34 ,34.7 years, 93.8 ," $65,633 "," 11,732 (100% urban, 0% rural). "," 5,016 "
280,La Canada Flintridge, 1193 feet," over $1,000,000 ",36.4 years, 8.65 ,45.0 years, 141.1 ," $167,695 "," 20,662 (100% urban, 0% rural). "," 2,389 "
281,La Crescenta-Montrose,," $799,331 ",36.4 years, 3.43 ,42.8 years, 140.1 ," $95,483 "," 19,653. "," 5,734 "
282,La Habra, 298 feet," $488,616 ",36.4 years, 7.33 ,34.6 years, 127.7 ," $68,908 "," 62,066 (100% urban, 0% rural). "," 8,468 "
283,"La Mesa, CA", 507 feet," $488,837 ",36.4 years, 9.26 ,37.0 years, 138.1 ," $60,353 "," 59,177 (100% urban, 0% rural). "," 6,388 "
284,La Mirada, 181 feet," $518,698 ",36.4 years, 7.85 ,39.5 years, 134.4 ," $86,744 "," 49,459 (100% urban, 0% rural). "," 6,302 "
285,La Palma, 44 feet," $674,339 ",36.4 years, 1.81 ,42.7 years, 128.2 ," $87,717 "," 15,911 (100% urban, 0% rural). "," 8,777 "
286,"La Presa, CA", 351 feet," $366,395 ",36.4 years, 5.60 ,33.8 years, 132.3 ," $64,039 "," 34,169. "," 6,102 "
287,La Puente, 360 feet," $396,774 ",36.4 years, 3.49 ,33.7 years, 133.0 ," $60,515 "," 40,735 (100% urban, 0% rural). "," 11,663 "
288,La Quinta, 120 feet," $430,520 ",36.4 years, 31.8 ,46.7 years, 119.9 ," $73,998 "," 39,964 (97% urban, 3% rural). "," 1,259 "
289,La Riviera, 47 feet," $280,544 ",36.4 years, 1.82 ,35.6 years, 99.7 ," $58,938 "," 10,802. "," 5,940 "
290,La Verne, 1060 feet," $578,734 ",36.4 years, 8.31 ,43.5 years, 133.5 ," $82,965 "," 32,288 (100% urban, 0% rural). "," 3,884 "
291,Ladera Heights, 300 feet," $978,747 ",36.4 years, 2.94 ,50.0 years, 142.3 ," $95,514 "," 6,498. "," 2,207 "
292,Ladera Ranch, 498 feet," $654,400
",36.4 years,,33.4 years, 121.7 ," $81,837"," 22,980.",
293,"Lafayette, CA", 302 feet," over $1,000,000 ",36.4 years, 15.2 ,45.3 years, 150.6 ," $157,061 "," 25,473 (99% urban, 1% rural). "," 1,675 "
294,"Laguna Beach, CA", 70 feet," over $1,000,000 ",36.4 years, 8.85 ,51.1 years, 147.3 ," $105,254 "," 23,341 (100% urban, 0% rural). "," 2,638 "
295,Laguna Hills, 360 feet," $704,359 ",36.4 years, 6.35 ,43.5 years, 128.5 ," $97,069 "," 30,972 (100% urban, 0% rural). "," 4,879 "
296,Laguna Niguel, 420 feet," $802,100 ",36.4 years, 14.7 ,45.3 years, 129.4 ," $107,101 "," 65,328"," 4,455 "
297,Laguna West-Lakeside,," $450,016 ",33.3 years, 2.12 ,32.6 years, 107.3 ," $104,241 "," 9,395."," 4,434 "
298,Laguna Woods, 380 feet," $256,182 ",36.4 years, 3.20 ,76.3 years, 127.5 ," $41,053 "," 16,415 (100% urban, 0% rural). "," 5,130 "
299,"Laguna, CA",," $371,964 ",33.3 years, 6.74 ,32.4 years, 107.0 ," $92,021 "," 38,309."," 5,680 "
300,"Lake Arrowhead, CA", 5191 feet," $382,269 ",36.4 years, 11.4 ,41.1 years, 119.7 ," $63,015 "," 12,424. "," 1,085 "
301,Lake Elsinore, 1306 feet," $309,798 ",36.4 years, 33.8 ,30.6 years, 116.8 ," $65,667 "," 60,029 (97% urban, 3% rural). "," 1,776 "
302,"Lake Forest, CA",," $608,500 ",36.4 years, 12.5 ,38.9 years, 127.2 ," $100,557 "," 83,236"," 6,662 "
303,Lake Los Angeles, 2655 feet," $136,152 ",36.4 years, 13.0 ,34.9 years, 123.5 ," $41,688 "," 12,328. ", 948 
304,Lake Mathews,," $384,777 ",33.3 years, 77.4 ,34.6 years, 129.5 ," $68,255 "," 21,561.", 278 
305,Lake Tahoe,," $608,586 ",33.3 years, 73.5 ,34.9 years, 115.0 ," $72,134 "," 16,057.", 218 
306,Lakeland Village, 1300 feet," $235,241 ",36.4 years, 2.31 ,34.3 years, 118.2 ," $40,502 "," 11,541. "," 5,005 "
307,"Lakeside, CA", 400 feet," $406,203 ",36.4 years, 5.72 ,38.4 years, 132.4 ," $69,469 "," 20,648. "," 3,611 "
308,"Lakewood, CA", 50 feet," $520,600 ",36.4 years, 9.43 ,37.1 years, 134.1 ," $86,068 "," 81,121"," 8,603 "
309,"Lamont, CA", 400 feet," $121,055 ",36.4 years, 4.60 ,26.2 years, 89.3 ," $34,501 "," 15,120. "," 3,284 "
310,"Lancaster, CA", 2355 feet," $239,000 ",36.4 years, 94.0 ,33.6 years, 125.8 ," $46,910 "," 160,107"," 1,703 "
311,Larkfield-Wikiup,," $540,996 ",36.4 years, 4.55 ,43.6 years, 140.0 ," $77,477 "," 8,884. "," 1,952 "
312,"Larkspur, CA", 43 feet," over $1,000,000 ",36.4 years, 3.13 ,49.9 years, 173.2 ," $95,085 "," 12,325 (100% urban, 0% rural). "," 3,933 "
313,"Lathrop, CA", 22 feet," $320,480 ",36.4 years, 16.4 ,33.4 years, 98.8 ," $71,038 "," 20,075 (97% urban, 3% rural). "," 1,226 "
314,"Lawndale, CA", 55 feet," $464,676 ",36.4 years, 1.98 ,35.4 years, 139.2 ," $54,968 "," 33,442 (100% urban, 0% rural). "," 16,912 "
315,"Lemon Grove, CA", 440 feet," $402,025 ",36.4 years, 3.80 ,37.4 years, 133.9 ," $62,483 "," 26,511 (100% urban, 0% rural). "," 6,976 "
316,Lemon Hill,," $326,800
",36.4 years,,30.9 years, 97.0 ," $59,780"," 13,729.",
317,Lemoore Station,," $116,077 ",36.4 years, 4.23 ,23.2 years, 93.7 ," $48,173 "," 7,438. "," 1,759 "
318,Lemoore, 225 feet," $209,439 ",36.4 years, 8.45 ,28.0 years, 91.3 ," $57,325 "," 25,186 (99% urban, 1% rural). "," 2,980 "
319,"Lennox, CA", 71 feet," $396,427 ",36.4 years, 1.08 ,29.3 years, 140.6 ," $41,466 "," 22,753. "," 21,075 "
320,"Lincoln, CA", 164 feet," $421,863 ",36.4 years, 18.3 ,43.1 years, 101.5 ," $84,791 "," 45,902 (100% urban, 0% rural). "," 2,510 "
321,Linda Rural,," $319,022 ",33.3 years, 136.9 ,24.8 years, 101.8 ," $54,900 "," 9,329.", 68 
322,Linda, 65 feet," $207,618 ",36.4 years, 5.64 ,29.0 years, 92.1 ," $37,784 "," 17,773. "," 3,150 "
323,"Lindsay, CA", 383 feet," $134,559 ",36.4 years, 2.41 ,29.6 years, 86.6 ," $32,508 "," 13,192 (100% urban, 0% rural). "," 5,463 "
324,"Live Oak, CA", 105 feet," $664,137 ",36.4 years, 3.23 ,38.5 years, 159.0 ," $74,478 "," 17,158. "," 5,306 "
325,"Livermore, CA", 486 feet," $681,100 ",36.4 years, 23.9 ,40.9 years, 143.4 ," $111,625 "," 89,118"," 3,725 "
326,"Livingston, CA", 133 feet," $233,050 ",36.4 years, 3.47 ,29.3 years, 91.4 ," $59,383 "," 13,815 (100% urban, 0% rural). "," 3,983 "
327,"Lodi, CA", 51 feet," $323,679 ",36.4 years, 12.2 ,35.6 years, 99.3 ," $55,295 "," 63,950 (100% urban, 0% rural). "," 5,226 "
328,"Loma Linda, CA", 1160 feet," $344,680 ",36.4 years, 7.35 ,34.7 years, 120.1 ," $53,152 "," 23,853 (99% urban, 1% rural). "," 3,245 "
329,Lomita,," $615,751 ",36.4 years, 1.90 ,41.0 years, 140.4 ," $65,178 "," 20,768 (100% urban, 0% rural). "," 10,954 "
330,Lompoc Valley,," $298,285 ",33.3 years, 459.5 ,32.3 years, 115.2 ," $60,429 "," 58,405.", 127 
331,Lompoc, 104 feet," $276,999 ",36.4 years, 11.6 ,33.0 years, 108.4 ," $48,359 "," 44,013 (100% urban, 0% rural). "," 3,782 "
332,"Long Beach, CA", 29 feet," $518,900 ",36.4 years, 50.4 ,33.6 years, 138.4 ," $60,075 "," 470,140"," 9,321 "
333,Loomis Basin-Folsom Lake,," $531,692 ",33.3 years, 72.8 ,37.6 years, 110.7 ," $104,942 "," 89,014."," 1,223 "
334,"Loomis, CA", 399 feet," $369,957 ",36.4 years, 7.35 ,42.2 years, 100.4 ," $86,729 "," 6,728 (87% urban, 13% rural). ", 916 
335,Los Alamitos, 22 feet," $761,824 ",36.4 years, 4.01 ,40.7 years, 131.6 ," $84,749 "," 11,716 (100% urban, 0% rural). "," 2,920 "
336,Los Altos Hills, 240 feet," over $1,000,000 ",36.4 years, 8.62 ,51.5 years, 154.8 ," over $200,000 "," 8,396 (99% urban, 1% rural). ", 975 
337,"Los Altos, CA",," over $1,000,000 ",36.4 years, 6.35 ,45.9 years, 169.6 ," over $200,000 "," 30,288 (100% urban, 0% rural). "," 4,769 "
338,"Los Angeles, CA", 330 feet," $593,500 ",36.4 years, 469.1 ,35.6 years, 142.0 ," $54,432 "," 3,976,324"," 8,477 "
339,Los Banos, 120 feet," $241,667 ",36.4 years, 8.04 ,30.6 years, 92.8 ," $49,195 "," 37,126 (99% urban, 1% rural). "," 4,619 "
340,Los Gatos, 390 feet," over $1,000,000 ",36.4 years, 10.7 ,45.7 years, 162.7 ," $139,727 "," 30,735 (99% urban, 1% rural). "," 2,869 "
341,Los Osos, 126 feet," $547,200
",36.4 years,,47.2 years, 100.6 ," $70,564"," 14,276.",
342,Lucas Valley-Marinwood,," $909,959 ",36.4 years, 5.60 ,49.1 years, 159.8 ," $123,347 "," 6,094. "," 1,087 "
343,"Lynwood, CA", 86 feet," $346,200 ",36.4 years, 4.85 ,29.8 years, 134.6 ," $45,201 "," 71,184"," 14,665 "
344,Madera Acres, 290 feet," $223,216 ",36.4 years, 7.60 ,31.3 years, 93.7 ," $72,435 "," 9,163. "," 1,205 "
345,Madera, 275 feet," $190,343 ",36.4 years, 12.3 ,28.4 years, 93.5 ," $45,211 "," 63,605 (100% urban, 0% rural). "," 5,175 "
346,Magalia, 2400 feet," $173,657 ",36.4 years, 14.1 ,48.0 years, 93.8 ," $45,258 "," 11,310. ", 804 
347,Malibu, 112 feet," over $1,000,000 ",36.4 years, 19.9 ,52.9 years, 162.2 ," $123,734 "," 12,958 (90% urban, 10% rural). ", 652 
348,Mammoth Lakes, 7920 feet," $389,653 ",36.4 years, 24.8 ,32.4 years, 99.1 ," $64,676 "," 8,009 (87% urban, 13% rural). ", 323 
349,"Manhattan Beach, CA", 100 feet," over $1,000,000 ",36.4 years, 3.93 ,44.2 years, 149.5 ," $153,332 "," 35,881 (100% urban, 0% rural). "," 9,123 "
350,Manteca, 38 feet," $355,400 ",36.4 years, 15.9 ,34.5 years, 99.0 ," $62,106 "," 76,912"," 4,834 "
351,Marina del Rey, 10 feet," $573,644 ",36.4 years, 0.88 ,39.6 years, 144.7 ," $106,311 "," 8,866. "," 10,073 "
352,Marina, 60 feet," $480,022 ",36.4 years, 8.75 ,37.2 years, 107.3 ," $59,938 "," 20,817 (99% urban, 1% rural). "," 2,380 "
353,"Martinez, CA", 23 feet," $564,067 ",36.4 years, 12.3 ,44.2 years, 140.7 ," $103,121 "," 37,567 (100% urban, 0% rural). "," 3,066 "
354,Marysville Rural,," $437,840 ",33.3 years, 180.8 ,41.7 years, 106.6 ," $69,278 "," 7,361.", 41 
355,"Marysville, CA", 63 feet," $193,245 ",36.4 years, 3.50 ,30.9 years, 91.7 ," $42,124 "," 12,231 (100% urban, 0% rural). "," 3,491 "
356,"Mather, CA", 4522 feet," $286,963 ",33.3 years, 69.5 ,32.9 years, 106.5 ," $61,117 "," 108,400."," 1,559 "
357,"Maywood, CA", 155 feet," $376,646 ",36.4 years, 1.18 ,29.6 years, 140.8 ," $38,840 "," 27,937 (100% urban, 0% rural). "," 23,763 "
358,"McFarland, CA", 350 feet," $158,964 ",36.4 years, 2.06 ,25.7 years, 90.8 ," $33,765 "," 13,605 (100% urban, 0% rural). "," 6,608 "
359,McKinleyville, 140 feet," $299,476 ",36.4 years, 20.9 ,37.0 years, 92.5 ," $52,266 "," 15,177. ", 727 
360,Mead Valley, 1660 feet," $329,600
",36.4 years,,30.9 years, 114.6 ," $60,134"," 18,510.",
361,"Mecca, CA", -180 feet," $137,542 ",36.4 years, 1.30 ,24.4 years, 114.4 ," $27,675 "," 8,577. "," 6,616 "
362,"Mendota, CA", 170 feet," $133,052 ",36.4 years, 1.87 ,27.1 years, 93.4 ," $27,656 "," 11,412 (100% urban, 0% rural). "," 6,117 "
363,"Menifee, CA", 1479 feet," $329,600
",36.4 years,,38.5 years, 115.7 ," $60,134"," 88,510",
364,Menlo Park, 60 feet," over $1,000,000 ",36.4 years, 10.1 ,36.3 years, 177.3 ," $138,939 "," 33,309 (100% urban, 0% rural). "," 3,289 "
365,"Mentone, CA", 1660 feet," $286,170 ",36.4 years, 6.23 ,35.7 years, 116.6 ," $58,110 "," 8,720. "," 1,400 "
366,Merced, 171 feet," $215,400 ",36.4 years, 19.9 ,27.7 years, 92.4 ," $41,312 "," 82,573"," 4,157 "
367,Midway City, 40 feet," $654,400
",36.4 years,,35.3 years, 118.9 ," $81,837"," 8,485.",
368,Mill Valley, 80 feet," over $1,000,000 ",36.4 years, 4.72 ,46.5 years, 164.4 ," $154,599 "," 14,403 (100% urban, 0% rural). "," 3,053 "
369,Millbrae, 50 feet," over $1,000,000 ",36.4 years, 3.21 ,44.4 years, 169.7 ," $108,613 "," 22,703 (100% urban, 0% rural). "," 7,064 "
370,Milpitas, 19 feet," $792,500 ",36.4 years, 13.6 ,36.2 years, 151.5 ," $116,056 "," 77,534"," 5,717 "
371,Mira Loma, 700 feet," $381,115 ",36.4 years, 6.44 ,31.1 years, 119.8 ," $68,708 "," 21,930. "," 3,403 "
372,Mira Monte, 650 feet," $556,385 ",36.4 years, 4.21 ,50.1 years, 136.2 ," $66,453 "," 6,854. "," 1,628 "
373,Mission Viejo, 400 feet," $667,100 ",36.4 years, 18.7 ,43.7 years, 128.1 ," $111,503 "," 96,386"," 5,166 "
374,"Modesto, CA", 87 feet," $262,700 ",36.4 years, 35.8 ,34.7 years, 96.4 ," $55,013 "," 212,172"," 5,929 "
375,"Monrovia, CA", 560 feet," $674,746 ",36.4 years, 13.7 ,39.8 years, 139.7 ," $71,091 "," 37,415 (99% urban, 1% rural). "," 2,722 "
